cmd_vel_x,odom_vel_x,cmd_angle,odom_angle,cmd_pos_x,odom_pos_x,cmd_pos_y,odom_pos_y,cmd_distance,odom_distance
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.02,0.0,0.0,0.0,-0.00126646,0.0,0.0,0.0,-0.00126646,0.0
-0.02,0.0,0.0,0.0,-0.00126646,0.0,0.0,0.0,-0.00126646,0.0
-0.02,0.0,0.0,0.0,-0.00126646,0.0,0.0,0.0,-0.00126646,0.0
-0.02,0.0,0.0,0.0,-0.00126646,0.0,0.0,0.0,-0.00126646,0.0
-0.02,0.0,0.0,0.0,-0.00126646,0.0,0.0,0.0,-0.00126646,0.0
-0.04,0.0,0.0,0.0,-0.005335340000000001,0.0,0.0,0.0,-0.005335340000000001,0.0
-0.04,-0.004188790111159634,0.0,0.0,-0.005335340000000001,-2.5132740666957802e-05,0.0,0.0,-0.005335340000000001,0.0
-0.04,-0.004188790111159634,0.0,0.0,-0.005335340000000001,-5.0265481333915604e-05,0.0,0.0,-0.005335340000000001,0.0
-0.04,-0.004188790111159634,0.0,0.0,-0.005335340000000001,-7.53982220008734e-05,0.0,0.0,-0.005335340000000001,0.0
-0.04,-0.004188790111159634,0.0,0.0,-0.005335340000000001,-0.00010053096266783121,0.0,0.0,-0.005335340000000001,0.0
-0.04,-0.004188790111159634,0.0,0.0,-0.005335340000000001,-0.00012147491322362938,0.0,0.0,-0.005335340000000001,0.0
-0.06,-0.004188790111159634,0.0,0.0,-0.011279480000000001,-0.00014660765389058717,0.0,0.0,-0.011279480000000001,0.0
-0.06,-0.004188790111159634,0.0,0.0,-0.011279480000000001,-0.00017174039455754498,0.0,0.0,-0.011279480000000001,0.0
-0.06,-0.004188790111159634,0.0,0.0,-0.011279480000000001,-0.0001968731352245028,0.0,0.0,-0.011279480000000001,0.0
-0.06,-0.004188790111159634,0.0,0.0,-0.011279480000000001,-0.0002220058758914606,0.0,0.0,-0.011279480000000001,0.0
-0.06,-0.02094394977557519,0.0,0.0,-0.011279480000000001,-0.00034766957454491175,0.0,0.0,-0.011279480000000001,0.0
-0.08,-0.02094394977557519,0.0,0.0,-0.01930052,-0.0004733332731983629,0.0,0.0,-0.01930052,0.0
-0.08,-0.02094394977557519,0.0,0.0,-0.01930052,-0.000598996971851814,0.0,0.0,-0.01930052,0.0
-0.08,-0.02094394977557519,0.0,0.0,-0.01930052,-0.00070371672072969,0.0,0.0,-0.01930052,0.0
-0.08,-0.02094394977557519,0.0,0.0,-0.01930052,-0.0008293804193831411,0.0,0.0,-0.01930052,0.0
-0.08,-0.02094394977557519,0.0,0.0,-0.01930052,-0.0009550441180365922,0.0,0.0,-0.01930052,0.0
-0.1,-0.02094394977557519,0.0,0.0,-0.029321120000000003,-0.0010597638669144682,0.0,0.0,-0.029321120000000003,0.0
-0.1,-0.02094394977557519,0.0,0.0,-0.029321120000000003,-0.0011854275655679193,0.0,0.0,-0.029321120000000003,0.0
-0.1,-0.02094394977557519,0.0,0.0,-0.029321120000000003,-0.0013110912642213704,0.0,0.0,-0.029321120000000003,0.0
-0.1,-0.05864306311668082,0.0,-0.00016755160444681397,-0.029321120000000003,-0.0016629496379825,0.0,5.89544356134106e-08,-0.029321120000000003,0.0
-0.12000000000000001,-0.05864306311668082,0.0,-0.00016755160444681397,-0.041211080000000004,-0.00201480801174363,0.0,1.179088712268212e-07,-0.041211080000000004,0.0
-0.12000000000000001,-0.05864306311668082,0.0,-0.00033510320889362793,-0.041211080000000004,-0.0023666663706878944,0.0,2.3581774079858267e-07,-0.041211080000000004,0.0
-0.16,-0.05864306311668082,0.0,-0.00033510320889362793,-0.05032670000000001,-0.002718524729632159,0.0,3.5372661037034416e-07,-0.05032670000000001,0.0
-0.16,-0.05864306311668082,0.0,-0.00033510320889362793,-0.05032670000000001,-0.0030703830885764234,0.0,4.7163547994210564e-07,-0.05032670000000001,0.0
-0.18,-0.05864306311668082,0.0,-0.0005026548133404418,-0.05578520000000001,-0.0034222414228259126,0.0,6.484987801620986e-07,-0.05578520000000001,0.0
-0.18,-0.05864306311668082,0.0,-0.0005026548133404418,-0.05578520000000001,-0.003774099757075402,0.0,8.253620803820916e-07,-0.05578520000000001,0.0
-0.18,-0.05864306311668082,0.0,-0.0006702064177872559,-0.05578520000000001,-0.004125958056752207,0.0,1.0611798062851372e-06,-0.05578520000000001,0.0
-0.19999999999999998,-0.10053096266783121,0.0,-0.0006702064177872559,-0.06205200000000001,-0.004628612757200967,0.0,1.3980622628967382e-06,-0.06205200000000001,0.0
-0.2,-0.10053096266783121,0.0,-0.0006702064177872559,-0.07413560000000001,-0.005231798397739478,0.0,1.8023212108306593e-06,-0.07413560000000001,0.0
-0.2,-0.10053096266783121,0.0,-0.0008377580222340697,-0.07413560000000001,-0.005834983962076976,0.0,2.307644874468723e-06,-0.07413560000000001,0.0
-0.2,-0.10053096266783121,0.0,-0.0008377580222340697,-0.07413560000000001,-0.006438169526414475,0.0,2.812968538106787e-06,-0.07413560000000001,0.0
-0.2,-0.10053096266783121,0.0,-0.0010053096266808839,-0.07413560000000001,-0.007041354997617406,0.0,3.41935690326277e-06,-0.07413560000000001,0.0
-0.2,-0.10053096266783121,0.0,-0.0011728612311276976,-0.07997440000000001,-0.007644540358752218,0.0,4.126809952913203e-06,-0.07997440000000001,0.0
-0.2,-0.10053096266783121,0.0,-0.0011728612311276976,-0.09213280000000001,-0.008247725719887031,0.0,4.834263002563636e-06,-0.09213280000000001,0.0
-0.2,-0.10053096266783121,0.0,-0.001340412835574512,-0.09213280000000001,-0.008850910954020175,0.0,5.642780716847808e-06,-0.09213280000000001,0.0
-0.2,-0.10053096266783121,0.0,-0.001340412835574512,-0.09856700000000002,-0.00945409618815332,0.0,6.451298431131981e-06,-0.09856700000000002,0.0
-0.2,-0.1717403968982139,0.0,-0.0016755160444672512,-0.09856700000000002,-0.010484537123134663,0.0,8.177820366222123e-06,-0.09856700000000002,0.0
-0.2,-0.1717403968982139,0.0,-0.002010619253359991,-0.10460060000000002,-0.011514977421696727,0.0,1.0249646261797178e-05,-0.10460060000000002,0.0
-0.2,-0.1717403968982139,0.0,-0.002010619253359991,-0.10460060000000002,-0.012545417720258792,0.0,1.2321472157372232e-05,-0.10460060000000002,0.0
-0.2,-0.1717403968982139,0.0,-0.002345722462252731,-0.11674000000000002,-0.01357585726668915,0.0,1.4738601780778253e-05,-0.11674000000000002,0.0
-0.2,-0.1717403968982139,0.0,-0.002345722462252731,-0.11674000000000002,-0.014606296813119507,0.0,1.7155731404184272e-05,-0.11674000000000002,0.0
-0.2,-0.1717403968982139,0.0,-0.0026808256711454708,-0.11674000000000002,-0.015636735491705814,0.0,1.991816448399172e-05,-0.11674000000000002,0.0
-0.2,-0.1717403968982139,0.0,-0.0030159288800382105,-0.12282420000000002,-0.01666717318673583,0.0,2.302590070999549e-05,-0.12282420000000002,0.0
-0.2,-0.1717403968982139,0.0,-0.0030159288800382105,-0.13521380000000002,-0.017697610881765843,0.0,2.6133636935999262e-05,-0.13521380000000002,0.0
-0.2,-0.21781708265940908,0.0,-0.003183480484485025,-0.13521380000000002,-0.019004506755294855,0.0,3.0294128499542856e-05,-0.13521380000000002,0.0
-0.2,-0.21781708265940908,0.0,-0.003183480484485025,-0.13521380000000002,-0.020311402628823867,0.0,3.4454620063086447e-05,-0.13521380000000002,0.0
-0.2,-0.21781708265940908,0.0,-0.003183480484485025,-0.13521380000000002,-0.02161829850235288,0.0,3.861511162663004e-05,-0.13521380000000002,0.0
-0.2,-0.21781708265940908,0.0,-0.0033510320889318388,-0.14116440000000002,-0.02292519366044026,0.0,4.299457563120392e-05,-0.14116440000000002,0.0
-0.2,-0.21781708265940908,0.0,-0.0033510320889318388,-0.14728500000000003,-0.024232088818527644,0.0,4.73740396357778e-05,-0.14728500000000003,0.0
-0.2,-0.21781708265940908,0.0,-0.0034906584259708495,-0.15341400000000002,-0.02532116759674395,0.0,5.117565709003511e-05,-0.15341400000000002,0.0
-0.2,-0.21781708265940908,0.0,-0.0034906584259708495,-0.15341400000000002,-0.026628062130603522,0.0,5.5737598035143886e-05,-0.15341400000000002,0.0
-0.2,-0.21781708265940908,0.0,-0.0034906584259708495,-0.16571260000000002,-0.027934956664463093,0.0,6.029953898025266e-05,-0.16571260000000002,0.0
-0.2,-0.21781708265940908,0.0,-0.0036582100304176643,-0.16571260000000002,-0.029241850415617564,0.0,6.50804521362929e-05,-0.16571260000000002,0.0
-0.2,-0.19687313912561766,0.0,-0.0036582100304176643,-0.17162600000000003,-0.030423081346415363,0.0,6.940166225179322e-05,-0.17162600000000003,0.0
